penghasilan,jumlah_tanggungan,kondisi_rumah,status_pekerjaan,pendidikan,lama_tinggal_tahun,layak_subsidi
1670253,6,tidak layak,tidak bekerja,SMP,5,1
990823,4,tidak layak,buruh harian,SD,13,1
1262052,5,tidak layak,tidak bekerja,SMP,13,1
1729060,5,sederhana,petani,SMP,10,1
1839204,2,tidak layak,petani,SMA,16,1
931874,2,sederhana,petani,SD,24,1
1423557,6,tidak layak,petani,SD,22,1
889213,5,tidak layak,buruh harian,SD,24,1
1517088,6,sederhana,tidak bekerja,SD,24,1
1499559,5,sederhana,tidak bekerja,SD,18,0
891692,3,tidak layak,buruh harian,SMP,16,1
948467,6,tidak layak,buruh harian,SMP,9,1
1458149,3,tidak layak,tidak bekerja,SD,24,1
1682193,4,sederhana,buruh harian,SMP,6,1
1807825,5,sederhana,tidak bekerja,SMP,5,1
595495,3,tidak layak,petani,SMP,24,1
1625789,4,tidak layak,tidak bekerja,SMA,17,1
1294992,6,sederhana,tidak bekerja,SMA,17,0
1742023,3,tidak layak,tidak bekerja,SD,7,1
1159022,3,tidak layak,buruh harian,SD,5,1
1924761,4,sederhana,buruh harian,SD,12,1
1233951,3,tidak layak,buruh harian,SMA,14,1
1076894,4,tidak layak,petani,SMA,12,1
1889363,7,tidak layak,buruh harian,SMA,20,1
1965293,5,tidak layak,petani,SMP,14,1
946967,5,tidak layak,petani,SD,21,1
1977983,5,tidak layak,buruh harian,SMA,16,1
750565,3,tidak layak,petani,SD,13,1
1866843,3,tidak layak,petani,SD,16,1
1397263,2,tidak layak,petani,SMP,5,1
539887,2,tidak layak,buruh harian,SD,9,1
714089,4,sederhana,buruh harian,SD,20,0
974125,3,tidak layak,buruh harian,SD,8,1
1375212,4,sederhana,buruh harian,SD,10,1
1390171,6,sederhana,petani,SMA,19,1
741731,3,tidak layak,petani,SMP,11,1
561055,7,tidak layak,buruh harian,SMP,11,1
724237,6,tidak layak,tidak bekerja,SD,16,1
1566903,3,tidak layak,petani,SMP,10,1
862167,5,tidak layak,petani,SMP,6,1
1704514,4,sederhana,tidak bekerja,SD,21,1
1950958,7,sederhana,tidak bekerja,SD,22,1
596279,2,tidak layak,buruh harian,SD,21,1
713406,5,sederhana,buruh harian,SMP,15,1
771186,7,tidak layak,petani,SD,6,1
1015009,2,sederhana,tidak bekerja,SD,17,1
1691617,3,tidak layak,petani,SD,8,1
1207240,6,sederhana,petani,SD,13,1
1621315,6,tidak layak,petani,SMP,6,1
825732,7,tidak layak,buruh harian,SMA,9,1
1946433,5,tidak layak,petani,SD,12,1
1825266,2,tidak layak,buruh harian,SD,18,1
1401861,7,tidak layak,buruh harian,SMA,23,1
1909615,4,tidak layak,tidak bekerja,SD,11,1
1911243,4,tidak layak,petani,SD,18,1
1295461,4,sederhana,buruh harian,SD,8,1
1428826,2,tidak layak,tidak bekerja,SD,5,1
741049,6,sederhana,petani,SD,19,1
1393461,6,tidak layak,petani,SMP,8,1
881292,5,tidak layak,petani,SMA,8,1
774798,2,sederhana,tidak bekerja,SMP,18,1
690759,3,tidak layak,petani,SMP,11,1
1727507,3,sederhana,tidak bekerja,SMP,15,1
1780522,4,tidak layak,petani,SMP,14,1
1046420,7,sederhana,petani,SMP,7,1
1876520,7,tidak layak,buruh harian,SMA,16,1
1011499,7,tidak layak,buruh harian,SMP,22,1
909241,6,tidak layak,buruh harian,SD,10,1
1928610,6,sederhana,buruh harian,SD,7,0
1786525,2,sederhana,buruh harian,SD,17,1
1756672,2,tidak layak,buruh harian,SD,22,1
1483428,5,sederhana,buruh harian,SD,14,1
1407317,2,tidak layak,buruh harian,SD,15,1
1704618,5,sederhana,tidak bekerja,SD,14,1
809880,4,sederhana,buruh harian,SMA,15,1
1316086,4,sederhana,buruh harian,SMP,6,1
839529,6,tidak layak,tidak bekerja,SD,20,1
945624,6,sederhana,tidak bekerja,SD,23,1
1765587,6,sederhana,petani,SD,10,1
707039,3,tidak layak,buruh harian,SMA,10,1
1702090,5,sederhana,buruh harian,SMP,18,1
1220603,7,sederhana,buruh harian,SD,12,1
637702,7,sederhana,buruh harian,SMA,15,1
1989528,4,tidak layak,petani,SD,5,1
1037296,5,tidak layak,petani,SMP,17,1
1202847,3,tidak layak,buruh harian,SD,18,1
1879115,3,tidak layak,petani,SD,23,1
1157753,4,sederhana,buruh harian,SMP,7,1
987896,4,tidak layak,tidak bekerja,SD,6,1
1997763,6,tidak layak,tidak bekerja,SD,11,1
579627,3,tidak layak,petani,SD,21,1
1243351,6,tidak layak,buruh harian,SD,11,1
862498,4,tidak layak,buruh harian,SD,8,1
568657,7,tidak layak,petani,SMP,16,0
1881227,3,tidak layak,buruh harian,SMA,13,1
1416439,3,tidak layak,tidak bekerja,SMP,7,1
626162,2,sederhana,buruh harian,SMA,8,1
791788,3,tidak layak,buruh harian,SD,22,1
982831,6,tidak layak,buruh harian,SD,22,1
536122,2,tidak layak,buruh harian,SMA,6,1
995994,3,tidak layak,petani,SMA,10,1
1420901,2,tidak layak,tidak bekerja,SD,12,1
1734217,3,sederhana,buruh harian,SMP,9,1
1600709,5,sederhana,tidak bekerja,SMP,14,1
548519,7,tidak layak,petani,SD,19,1
1577727,6,tidak layak,petani,SD,23,1
1945264,6,sederhana,petani,SD,18,1
813913,2,tidak layak,buruh harian,SD,16,1
1685129,5,tidak layak,buruh harian,SD,21,1
932193,2,tidak layak,tidak bekerja,SD,8,1
1244275,2,sederhana,buruh harian,SMP,14,1
524265,4,tidak layak,buruh harian,SMP,18,1
814888,2,tidak layak,petani,SMA,19,1
869071,3,sederhana,petani,SD,17,1
785800,4,tidak layak,petani,SD,15,1
848760,4,tidak layak,tidak bekerja,SD,8,1
1594487,2,sederhana,buruh harian,SD,14,1
543013,4,tidak layak,buruh harian,SD,24,1
1102269,6,tidak layak,buruh harian,SMA,7,1
1064602,7,tidak layak,tidak bekerja,SMA,19,1
1537414,4,sederhana,buruh harian,SD,16,1
659966,4,tidak layak,petani,SD,15,1
1272497,3,sederhana,tidak bekerja,SD,15,1
1745728,6,sederhana,buruh harian,SMA,13,1
1587996,4,tidak layak,buruh harian,SD,13,1
974804,3,tidak layak,buruh harian,SD,10,1
621015,6,sederhana,petani,SMP,6,1
1473714,4,sederhana,buruh harian,SD,6,1
1052022,2,sederhana,petani,SD,18,1
1060507,4,tidak layak,buruh harian,SD,20,1
738105,7,tidak layak,buruh harian,SD,22,1
1615548,6,tidak layak,petani,SD,12,1
817957,7,tidak layak,buruh harian,SD,7,1
904223,4,tidak layak,buruh harian,SMP,23,1
1707989,7,sederhana,buruh harian,SD,11,1
1776198,6,tidak layak,buruh harian,SD,16,1
1752735,2,sederhana,tidak bekerja,SMP,17,1
1365081,4,tidak layak,buruh harian,SD,11,1
1203791,6,tidak layak,tidak bekerja,SMP,15,1
1127003,7,sederhana,buruh harian,SD,11,1
1371079,3,tidak layak,tidak bekerja,SMP,8,1
838773,7,sederhana,buruh harian,SD,16,1
557804,4,sederhana,petani,SMA,13,1
1776983,7,tidak layak,buruh harian,SD,8,1
1076294,7,sederhana,petani,SMP,20,1
1963376,7,tidak layak,buruh harian,SMA,12,1
1011971,2,tidak layak,buruh harian,SMA,24,1
1935302,3,tidak layak,petani,SD,22,1
1436865,7,tidak layak,petani,SD,21,1
1545886,4,tidak layak,petani,SD,24,1
1366452,6,tidak layak,buruh harian,SMP,8,1
1792632,5,sederhana,buruh harian,SMP,12,1
1038389,7,tidak layak,tidak bekerja,SD,20,1
1257144,3,sederhana,petani,SMP,22,1
1561837,6,tidak layak,tidak bekerja,SD,5,1
1692857,3,tidak layak,buruh harian,SMA,17,1
639293,4,sederhana,petani,SD,16,1
941049,2,tidak layak,tidak bekerja,SD,14,1
1896133,7,sederhana,tidak bekerja,SD,20,1
1049845,2,tidak layak,buruh harian,SMA,13,1
1949318,7,sederhana,petani,SMP,5,1
603585,7,tidak layak,buruh harian,SD,15,1
1543160,3,tidak layak,tidak bekerja,SMP,19,1
1156611,5,sederhana,buruh harian,SMA,9,0
1209852,4,tidak layak,buruh harian,SMA,17,1
1398120,6,tidak layak,buruh harian,SMA,14,1
1397422,4,tidak layak,buruh harian,SMP,17,1
1796299,5,tidak layak,buruh harian,SD,20,1
552318,6,tidak layak,buruh harian,SMP,18,0
1022121,5,sederhana,buruh harian,SD,10,1
993298,4,tidak layak,buruh harian,SD,16,1
966804,4,sederhana,buruh harian,SD,9,1
991300,3,tidak layak,buruh harian,SMA,18,1
1061926,7,sederhana,buruh harian,SD,20,0
501147,5,tidak layak,buruh harian,SD,16,1
1420351,2,tidak layak,tidak bekerja,SMA,5,1
1110058,5,tidak layak,buruh harian,SMP,21,1
822479,5,tidak layak,petani,SD,18,0
564347,6,tidak layak,buruh harian,SD,20,1
992483,7,sederhana,tidak bekerja,SMP,19,1
1403262,6,tidak layak,buruh harian,SMP,8,1
1443580,3,tidak layak,buruh harian,SMP,24,1
923968,2,tidak layak,buruh harian,SMP,16,1
704026,4,tidak layak,buruh harian,SD,17,1
1828430,2,sederhana,tidak bekerja,SMP,23,1
1352089,2,tidak layak,buruh harian,SD,13,1
1454585,2,sederhana,buruh harian,SD,10,1
1762750,3,tidak layak,buruh harian,SD,6,1
1660862,3,sederhana,buruh harian,SMP,9,1
992314,2,tidak layak,petani,SD,11,1
739192,4,tidak layak,buruh harian,SD,15,1
901699,4,tidak layak,buruh harian,SMP,15,1
1515728,4,tidak layak,buruh harian,SD,20,1
1588670,3,tidak layak,tidak bekerja,SD,18,1
672522,6,tidak layak,tidak bekerja,SMP,22,1
618116,4,sederhana,petani,SD,16,1
1180569,6,sederhana,buruh harian,SD,6,1
1594892,2,tidak layak,buruh harian,SMP,5,1
1042844,4,sederhana,buruh harian,SD,6,1
1183322,2,tidak layak,petani,SD,12,1
908854,2,tidak layak,buruh harian,SD,9,1
1126499,7,sederhana,petani,SMA,10,1
1766267,5,tidak layak,buruh harian,SD,19,1
1824491,2,tidak layak,buruh harian,SMP,11,1
1876746,2,tidak layak,buruh harian,SD,12,1
889684,7,sederhana,buruh harian,SD,6,1
1946055,3,tidak layak,buruh harian,SMP,15,1
1949561,2,tidak layak,buruh harian,SMP,21,1
1180694,4,tidak layak,buruh harian,SD,14,1
976333,3,tidak layak,buruh harian,SD,5,1
1875830,5,tidak layak,buruh harian,SMP,8,1
1157264,5,sederhana,petani,SMP,6,1
570805,2,tidak layak,buruh harian,SD,16,1
1579544,6,sederhana,buruh harian,SMP,20,1
501650,5,sederhana,buruh harian,SMP,7,1
774611,5,tidak layak,buruh harian,SMP,22,1
601495,7,tidak layak,tidak bekerja,SD,12,1
598331,5,tidak layak,petani,SMA,13,1
1726548,4,sederhana,buruh harian,SD,15,1
1510320,6,tidak layak,buruh harian,SMA,6,0
1290789,2,tidak layak,petani,SMP,24,1
773009,7,tidak layak,tidak bekerja,SMP,24,1
1663135,7,tidak layak,petani,SD,17,1
1354800,7,sederhana,tidak bekerja,SMP,19,1
1912133,2,tidak layak,petani,SD,5,1
1511908,3,tidak layak,buruh harian,SMA,14,1
1281836,4,sederhana,buruh harian,SD,9,1
1085327,7,sederhana,buruh harian,SD,18,1
739028,6,tidak layak,buruh harian,SMA,9,1
1023912,3,tidak layak,petani,SMP,13,1
964510,6,tidak layak,buruh harian,SD,7,1
1944713,5,tidak layak,buruh harian,SMP,21,1
1910457,6,tidak layak,petani,SD,14,1
1553004,7,tidak layak,buruh harian,SD,12,1
966863,3,sederhana,petani,SMP,15,1
1797872,4,tidak layak,buruh harian,SMP,19,1
1637359,7,tidak layak,buruh harian,SMP,24,1
1271229,4,tidak layak,tidak bekerja,SMP,16,1
613823,5,tidak layak,petani,SMA,8,1
1338989,2,tidak layak,petani,SMP,15,1
858127,3,sederhana,buruh harian,SD,8,1
614039,2,tidak layak,buruh harian,SMP,17,1
1954158,5,sederhana,petani,SMP,12,1
1333355,6,tidak layak,buruh harian,SMP,15,1
880746,6,tidak layak,buruh harian,SD,18,1
1543575,5,tidak layak,petani,SMA,22,1
837655,4,sederhana,petani,SMP,23,1
1266177,3,tidak layak,buruh harian,SMP,24,1
868025,5,sederhana,petani,SD,21,1
1388447,5,tidak layak,buruh harian,SD,21,1
912560,3,tidak layak,petani,SMP,24,1
1307646,7,tidak layak,buruh harian,SMP,24,1
1771339,4,sederhana,buruh harian,SD,20,1
1009523,4,tidak layak,petani,SD,6,1
1702170,3,tidak layak,buruh harian,SMP,6,1
1805494,2,tidak layak,buruh harian,SD,6,1
1555256,7,tidak layak,tidak bekerja,SMA,9,1
617028,6,tidak layak,buruh harian,SMP,10,1
1623531,3,tidak layak,petani,SMA,7,1
1204367,4,sederhana,tidak bekerja,SMP,8,1
1140704,7,tidak layak,petani,SMP,7,1
1073641,2,tidak layak,petani,SMA,20,1
1128577,5,tidak layak,buruh harian,SD,5,1
961912,5,tidak layak,tidak bekerja,SD,15,1
638944,5,sederhana,buruh harian,SMA,10,1
1556415,6,sederhana,petani,SD,23,1
1695300,7,tidak layak,tidak bekerja,SD,5,1
900075,4,tidak layak,buruh harian,SMP,23,1
840984,2,tidak layak,buruh harian,SD,11,1
680338,4,tidak layak,petani,SMP,21,1
1793009,7,tidak layak,buruh harian,SMA,5,1
882173,6,sederhana,petani,SD,7,1
831660,6,tidak layak,buruh harian,SMP,7,1
1194453,7,sederhana,buruh harian,SD,16,1
1207330,3,sederhana,tidak bekerja,SD,18,1
1286857,7,sederhana,petani,SMA,9,1
1075015,4,tidak layak,petani,SD,9,1
1230953,5,tidak layak,petani,SMP,10,1
681057,3,sederhana,buruh harian,SD,15,1
1776987,4,sederhana,petani,SD,9,1
831786,3,tidak layak,petani,SMP,7,1
1109911,3,tidak layak,tidak bekerja,SMA,19,1
763552,7,tidak layak,petani,SD,7,1
1240761,2,sederhana,petani,SD,16,1
1079625,3,tidak layak,tidak bekerja,SMP,14,1
1259485,7,sederhana,buruh harian,SMP,5,1
1264026,6,tidak layak,petani,SMA,19,1
670235,5,tidak layak,tidak bekerja,SMP,16,1
1253353,2,tidak layak,buruh harian,SD,6,1
692154,3,tidak layak,tidak bekerja,SMP,7,1
1706978,2,tidak layak,tidak bekerja,SMP,15,1
1643323,7,sederhana,tidak bekerja,SMP,19,1
1515707,5,tidak layak,buruh harian,SD,22,1
1072402,5,sederhana,buruh harian,SD,9,1
1353726,2,tidak layak,tidak bekerja,SMP,6,1
1219466,4,tidak layak,petani,SD,16,1
1905425,5,sederhana,petani,SD,19,1
1166620,6,tidak layak,tidak bekerja,SMA,22,1
1318782,6,sederhana,buruh harian,SD,24,1
598214,3,sederhana,tidak bekerja,SMP,15,1
1153173,4,tidak layak,petani,SMP,7,1
807325,4,sederhana,buruh harian,SMP,6,1
888454,7,sederhana,buruh harian,SD,13,1
1632022,3,tidak layak,petani,SMA,6,1
1680488,5,tidak layak,buruh harian,SD,15,1
1435229,2,tidak layak,tidak bekerja,SMA,17,1
774443,4,sederhana,buruh harian,SD,24,1
988741,4,tidak layak,buruh harian,SD,20,1
1245401,7,tidak layak,petani,SMP,21,1
1881815,5,tidak layak,buruh harian,SD,23,1
1783878,7,tidak layak,buruh harian,SMA,6,1
1974389,2,tidak layak,petani,SD,10,1
639779,6,tidak layak,buruh harian,SD,21,0
811087,4,tidak layak,buruh harian,SD,13,1
1529799,7,tidak layak,buruh harian,SD,22,1
737051,5,sederhana,buruh harian,SMA,17,1
1131931,7,tidak layak,buruh harian,SD,20,1
588377,4,sederhana,buruh harian,SMA,15,1
1895896,6,tidak layak,petani,SMA,24,1
1649474,3,sederhana,tidak bekerja,SMA,16,1
1257320,7,tidak layak,petani,SMA,9,1
1777810,5,sederhana,buruh harian,SMP,9,1
896371,2,sederhana,buruh harian,SD,16,1
1310004,3,tidak layak,buruh harian,SMP,8,1
1877234,7,sederhana,buruh harian,SD,5,1
1724491,2,sederhana,tidak bekerja,SMP,20,1
1371399,6,sederhana,tidak bekerja,SMA,6,0
1583933,2,tidak layak,petani,SD,24,1
1440671,4,tidak layak,buruh harian,SD,15,1
1059564,6,tidak layak,petani,SD,13,1
761728,3,tidak layak,petani,SMA,13,1
1987071,4,tidak layak,tidak bekerja,SD,20,1
690555,7,tidak layak,buruh harian,SD,8,1
714185,4,sederhana,buruh harian,SD,16,0
1882171,6,tidak layak,buruh harian,SD,19,1
1943837,2,tidak layak,buruh harian,SD,13,1
1917463,7,sederhana,buruh harian,SD,5,1
804488,2,tidak layak,buruh harian,SD,9,1
1297537,3,tidak layak,buruh harian,SMP,23,1
1343186,6,tidak layak,buruh harian,SMA,18,1
876213,3,tidak layak,tidak bekerja,SD,24,1
547689,5,tidak layak,buruh harian,SD,19,1
1842855,6,tidak layak,petani,SD,11,1
736557,5,sederhana,petani,SD,13,1
1843532,3,tidak layak,buruh harian,SD,8,1
1141061,5,tidak layak,petani,SMP,21,1
915988,5,sederhana,buruh harian,SD,9,1
843101,4,tidak layak,petani,SD,10,1
1903372,4,tidak layak,petani,SD,18,1
769919,3,sederhana,buruh harian,SMP,8,1
723554,3,sederhana,tidak bekerja,SMP,20,1
1865243,2,tidak layak,petani,SD,5,1
1824092,7,tidak layak,buruh harian,SD,6,1
1654828,5,tidak layak,petani,SD,6,1
1216886,7,sederhana,buruh harian,SMA,9,1
1505647,2,sederhana,buruh harian,SMA,13,1
1602051,2,tidak layak,tidak bekerja,SD,12,1
890958,6,tidak layak,petani,SMP,7,1
623502,2,sederhana,buruh harian,SD,19,1
1081489,2,sederhana,buruh harian,SMA,11,1
1251174,5,sederhana,petani,SD,9,1
1409796,2,tidak layak,petani,SD,18,1
837686,5,sederhana,buruh harian,SMP,12,1
1180714,7,tidak layak,buruh harian,SD,15,0
1597213,5,tidak layak,buruh harian,SD,15,1
1668290,2,tidak layak,tidak bekerja,SD,19,1
1502266,5,sederhana,tidak bekerja,SMA,20,1
1150868,3,sederhana,petani,SD,16,1
1390434,3,tidak layak,buruh harian,SD,24,1
1066961,5,tidak layak,tidak bekerja,SD,7,1
564694,7,tidak layak,buruh harian,SD,19,1
1135980,7,tidak layak,petani,SD,21,1
1256802,3,tidak layak,tidak bekerja,SMP,13,1
1078195,6,tidak layak,petani,SD,15,1
1468173,7,sederhana,tidak bekerja,SD,23,1
904140,4,tidak layak,buruh harian,SMA,10,1
832322,3,sederhana,buruh harian,SD,14,1
1619308,2,sederhana,petani,SMP,7,1
1306584,3,tidak layak,buruh harian,SMA,19,0
1522006,6,tidak layak,buruh harian,SMP,12,1
1556648,6,tidak layak,petani,SMP,15,1
1105789,6,tidak layak,buruh harian,SMP,18,1
675759,7,sederhana,tidak bekerja,SMP,18,1
1252886,7,tidak layak,petani,SMP,23,1
521942,3,tidak layak,buruh harian,SD,24,1
1464921,4,tidak layak,buruh harian,SMP,5,1
592379,2,tidak layak,tidak bekerja,SD,20,1
1816210,4,sederhana,petani,SMP,24,1
1177079,7,tidak layak,petani,SMP,16,1
1466704,7,tidak layak,tidak bekerja,SMP,14,1
781038,3,tidak layak,petani,SMP,18,1
1972629,4,sederhana,buruh harian,SMP,14,1
871974,5,sederhana,buruh harian,SD,20,1
966922,2,sederhana,buruh harian,SD,14,1
730009,5,tidak layak,petani,SD,18,1
1758073,5,sederhana,buruh harian,SD,20,1
1346593,4,tidak layak,petani,SD,22,1
1829824,5,tidak layak,tidak bekerja,SMP,9,1
614863,2,tidak layak,petani,SD,5,1
908356,5,sederhana,buruh harian,SD,9,1
855416,3,tidak layak,tidak bekerja,SMP,24,1
1072774,2,sederhana,buruh harian,SMA,16,1
1240637,3,tidak layak,buruh harian,SMA,20,0
864840,3,tidak layak,buruh harian,SMA,17,1
1767538,7,sederhana,buruh harian,SD,9,1
725011,6,sederhana,tidak bekerja,SD,10,1
739214,6,sederhana,petani,SMP,12,1
796870,3,tidak layak,buruh harian,SMA,9,1
604983,7,tidak layak,buruh harian,SD,17,1
1990481,5,tidak layak,tidak bekerja,SD,18,1
1654228,3,tidak layak,buruh harian,SD,23,0
1626424,3,tidak layak,buruh harian,SD,18,1
1262492,6,tidak layak,buruh harian,SMP,22,1
1240894,4,sederhana,buruh harian,SMP,23,1
897538,4,tidak layak,buruh harian,SD,20,1
610629,7,tidak layak,petani,SD,7,1
1084249,7,sederhana,petani,SMA,10,1
752139,4,tidak layak,buruh harian,SD,23,1
1598932,3,tidak layak,petani,SD,20,1
1542545,3,tidak layak,buruh harian,SD,5,1
1018275,5,sederhana,petani,SMP,9,1
1311355,7,tidak layak,petani,SMP,19,1
878035,6,tidak layak,tidak bekerja,SMP,21,1
533750,7,tidak layak,tidak bekerja,SD,7,1
1908589,3,sederhana,buruh harian,SMP,10,1
744365,2,tidak layak,buruh harian,SD,21,1
850592,7,tidak layak,petani,SMA,23,1
752415,2,sederhana,petani,SMA,17,1
890186,6,sederhana,tidak bekerja,SD,16,1
1005916,2,tidak layak,buruh harian,SMP,18,1
899121,2,sederhana,buruh harian,SD,19,1
817627,6,sederhana,buruh harian,SD,21,1
962825,7,tidak layak,buruh harian,SD,14,1
683118,3,sederhana,petani,SMP,16,1
764378,3,sederhana,buruh harian,SD,20,1
1236169,5,sederhana,buruh harian,SD,22,1
704239,3,tidak layak,buruh harian,SMA,13,1
1865731,2,tidak layak,buruh harian,SD,21,1
1278403,2,sederhana,buruh harian,SMP,20,1
616135,5,sederhana,tidak bekerja,SD,23,1
1691709,6,sederhana,buruh harian,SMA,5,1
549253,2,tidak layak,buruh harian,SMP,18,1
1151222,3,sederhana,petani,SMP,17,1
1869516,3,sederhana,buruh harian,SD,9,1
1660618,3,tidak layak,petani,SD,17,1
1612641,2,tidak layak,buruh harian,SD,9,1
838530,4,tidak layak,buruh harian,SMP,20,0
582455,2,sederhana,petani,SD,10,1
1965676,2,sederhana,buruh harian,SMA,10,1
1252376,4,sederhana,tidak bekerja,SMA,11,1
1710345,4,tidak layak,buruh harian,SMP,17,0
1522847,3,tidak layak,buruh harian,SMP,23,1
1148631,3,tidak layak,buruh harian,SMA,6,1
1775485,3,tidak layak,buruh harian,SMP,9,1
1054838,2,tidak layak,buruh harian,SMP,24,1
1528219,7,sederhana,buruh harian,SD,18,1
1989563,6,tidak layak,buruh harian,SMP,14,1
1817212,7,sederhana,petani,SD,11,0
1782296,5,tidak layak,buruh harian,SMP,18,1
764115,6,sederhana,tidak bekerja,SMP,13,1
1725998,4,tidak layak,tidak bekerja,SMP,20,1
1247065,2,sederhana,buruh harian,SD,18,1
1350626,7,tidak layak,buruh harian,SMA,9,1
643606,2,sederhana,tidak bekerja,SMA,23,1
1168128,5,tidak layak,petani,SD,18,1
784769,6,sederhana,buruh harian,SD,11,1
997992,4,sederhana,petani,SMA,5,1
1568608,5,tidak layak,buruh harian,SMP,15,0
1482439,2,tidak layak,tidak bekerja,SMA,9,1
931108,5,sederhana,buruh harian,SD,21,1
1748027,3,sederhana,buruh harian,SMP,9,1
1048645,6,sederhana,petani,SD,8,1
975728,4,tidak layak,tidak bekerja,SD,23,0
762641,3,tidak layak,petani,SMP,13,0
895350,6,tidak layak,buruh harian,SD,13,1
649905,3,sederhana,petani,SMP,5,0
1450170,5,tidak layak,buruh harian,SMA,19,1
1211960,4,tidak layak,buruh harian,SMA,16,1
1880548,7,sederhana,petani,SMP,9,1
1903643,5,tidak layak,petani,SMP,19,1
1679674,5,tidak layak,petani,SD,6,1
791929,6,tidak layak,buruh harian,SMA,14,1
1944045,4,sederhana,tidak bekerja,SD,17,1
1482042,4,sederhana,buruh harian,SD,10,1
958105,5,tidak layak,petani,SD,24,1
1994599,4,tidak layak,petani,SMA,23,1
675330,2,tidak layak,buruh harian,SD,11,1
939363,4,tidak layak,petani,SD,10,1
807561,5,tidak layak,buruh harian,SMP,21,1
1942878,2,sederhana,tidak bekerja,SMP,12,1
1648895,2,tidak layak,buruh harian,SMP,10,1
575443,6,tidak layak,tidak bekerja,SMP,9,1
1490163,5,tidak layak,buruh harian,SD,24,1
1136526,4,sederhana,petani,SD,22,1
1640414,7,sederhana,petani,SD,17,1
1424588,2,tidak layak,buruh harian,SMA,21,1
1410219,5,tidak layak,tidak bekerja,SD,20,0
1371815,6,tidak layak,petani,SMP,23,1
815637,3,tidak layak,buruh harian,SMA,7,1
784949,3,tidak layak,tidak bekerja,SD,9,1
1872506,4,sederhana,buruh harian,SD,18,1
514248,3,tidak layak,petani,SMP,22,1
1749651,2,tidak layak,buruh harian,SMA,22,1
656456,7,tidak layak,tidak bekerja,SD,15,1
633968,2,sederhana,buruh harian,SMA,20,1
1427866,5,tidak layak,buruh harian,SMP,9,1
1371480,4,tidak layak,buruh harian,SD,13,1
1634751,7,tidak layak,buruh harian,SD,14,1
1525150,5,sederhana,petani,SMA,22,0
1347454,7,sederhana,buruh harian,SMP,20,1
1893974,5,sederhana,buruh harian,SD,8,1
1071679,4,tidak layak,buruh harian,SD,20,1
1659587,7,sederhana,buruh harian,SD,11,1
1773727,7,tidak layak,buruh harian,SD,18,1
1898287,5,tidak layak,tidak bekerja,SMP,6,0
1282475,7,tidak layak,tidak bekerja,SMP,21,1
931912,3,tidak layak,buruh harian,SD,19,1
947170,6,tidak layak,tidak bekerja,SD,12,1
773370,5,tidak layak,buruh harian,SD,15,1
1565434,7,tidak layak,buruh harian,SMA,9,0
741544,2,sederhana,petani,SD,16,1
1180473,2,sederhana,petani,SD,24,1
739828,3,tidak layak,buruh harian,SD,21,1
1207456,5,tidak layak,buruh harian,SMA,18,1
1046304,5,tidak layak,petani,SD,13,1
1806402,4,tidak layak,petani,SMP,16,1
517445,5,tidak layak,tidak bekerja,SD,18,1
987656,5,tidak layak,buruh harian,SMP,8,1
1976867,2,sederhana,tidak bekerja,SMP,7,1
778835,4,tidak layak,petani,SD,5,1
1230084,5,sederhana,buruh harian,SD,20,1
656932,7,tidak layak,petani,SMP,7,1
663062,3,sederhana,petani,SD,21,1
1876559,5,tidak layak,buruh harian,SD,10,1
1030774,4,tidak layak,petani,SD,21,1
702174,3,tidak layak,buruh harian,SD,23,1
